order_id;order_date;promised_delivery_time;actual_delivery_time;number_product;total_quantity;rating;feedback_category;area;customer_segment;total_orders;delivery_time_minutes;distance_km;delivery_performance
2536220207;12/03/2023 07:08;12/03/2023 07:21;12/03/2023 07:20;7;12;5;Customer Service;Mahbubnagar;New;14;-1.0;1.87;On Time
6926449927;29/03/2023 15:33;29/03/2023 15:46;29/03/2023 15:49;5;11;4;Customer Service;Ulhasnagar;Premium;3;3.0;4.42;Late
9828091613;13/03/2025 05:26;13/03/2025 05:40;13/03/2025 05:45;6;10;4;Delivery;Gurgaon;Premium;6;5.0;2.43;Late
1227447722;02/01/2024 00:13;02/01/2024 00:23;02/01/2024 00:35;5;9;3;Delivery;Alappuzha;Inactive;8;12.0;1.32;Late
3555263918;15/05/2025 18:30;15/05/2025 18:47;15/05/2025 18:47;4;8;5;Product Quality;Jammu;Regular;20;0.0;3.29;On Time
2661780974;01/10/2025 08:35;01/10/2025 08:49;01/10/2025 09:01;3;8;3;Product Quality;Bhilwara;Inactive;18;12.0;4.78;Late
2105323082;28/12/2023 02:14;28/12/2023 02:33;28/12/2023 02:33;1;2;5;Product Quality;Khandwa;Premium;11;0.0;0.98;On Time
4240448056;20/08/2024 17:41;20/08/2024 18:00;20/08/2024 18:02;3;4;5;Customer Service;Saharsa;Regular;5;2.0;1.77;On Time
3836868376;10/01/2023 21:52;10/01/2023 22:09;10/01/2023 22:11;3;6;4;Delivery;Hospet;Premium;1;2.0;4.73;On Time
1711695443;28/01/2024 12:13;28/01/2024 12:23;28/01/2024 12:23;5;13;5;Customer Service;Nizamabad;Premium;6;0.0;4.97;On Time
4775412437;17/10/2025 05:07;17/10/2025 05:21;17/10/2025 05:16;2;3;5;Product Quality;Guntakal;New;20;-5.0;1.07;Early
8789531868;17/11/2024 08:29;17/11/2024 08:47;17/11/2024 08:49;8;16;5;Customer Service;Jammu;Regular;17;2.0;3.08;On Time
176883742;02/01/2024 02:44;02/01/2024 03:03;02/01/2024 03:06;3;7;4;App Experience;Ballia;Premium;2;3.0;4.68;Late
1459315425;15/07/2024 07:56;15/07/2024 08:10;15/07/2024 08:08;4;6;4;Customer Service;Jaipur;Premium;2;-2.0;1.76;On Time
7438353264;07/05/2024 19:10;07/05/2024 19:27;07/05/2024 19:22;8;15;5;Delivery;Gandhinagar;Regular;5;-5.0;1.01;Early
6627219341;07/09/2025 09:08;07/09/2025 09:23;07/09/2025 09:18;8;11;5;Delivery;Rewa;Premium;20;-5.0;1.97;Early
6650953834;01/10/2023 23:14;01/10/2023 23:29;01/10/2023 23:30;1;1;4;Customer Service;Allahabad;Regular;8;1.0;0.56;On Time
6750465828;15/09/2025 22:39;15/09/2025 22:51;15/09/2025 22:50;7;13;4;App Experience;Berhampore;Premium;9;-1.0;1.55;On Time
8999533865;31/05/2025 20:01;31/05/2025 20:13;31/05/2025 20:08;4;6;5;Customer Service;Ballia;Premium;8;-5.0;3.54;Early
8977272455;21/02/2023 13:08;21/02/2023 13:26;21/02/2023 13:28;1;1;5;Delivery;Kumbakonam;Premium;10;2.0;2.51;On Time
5976826403;25/02/2025 15:49;25/02/2025 15:59;25/02/2025 15:57;5;8;5;Customer Service;New Delhi;Premium;18;-2.0;3.56;On Time
5860344052;22/09/2023 07:46;22/09/2023 08:03;22/09/2023 08:15;3;9;3;Delivery;Malegaon;Premium;13;12.0;3.37;Late
2075058148;02/11/2024 10:14;02/11/2024 10:28;02/11/2024 10:26;2;5;4;Product Quality;Sambalpur;Premium;1;-2.0;1.47;On Time
1678478062;29/06/2023 23:37;29/06/2023 23:56;29/06/2023 23:59;2;5;4;Delivery;Bhimavaram;Inactive;20;3.0;4.9;Late
1619699559;02/06/2024 08:15;02/06/2024 08:25;02/06/2024 08:23;1;2;5;Delivery;Bihar Sharif;Regular;9;-2.0;3.51;On Time
7571470265;27/03/2024 03:36;27/03/2024 03:52;27/03/2024 03:47;3;3;4;Product Quality;Begusarai;Inactive;5;-5.0;1.44;Early
1160650455;26/01/2024 23:53;27/01/2024 00:03;26/01/2024 23:58;8;16;5;App Experience;Bareilly;New;4;-5.0;3.09;Early
2639191591;22/03/2025 14:27;22/03/2025 14:41;22/03/2025 14:41;1;2;5;Customer Service;Madhyamgram;New;2;0.0;2.53;On Time
4416493480;24/11/2024 06:50;24/11/2024 07:10;24/11/2024 07:20;5;12;4;Customer Service;Unnao;New;16;10.0;2.36;Late
9774934174;18/05/2025 04:49;18/05/2025 05:01;18/05/2025 04:59;5;7;5;Product Quality;Nangloi Jat;Premium;14;-2.0;2.37;On Time
19906800;15/10/2024 20:01;15/10/2024 20:13;15/10/2024 20:13;5;7;5;Delivery;Rajahmundry;Inactive;20;0.0;1.53;On Time
74947546;08/12/2024 10:55;08/12/2024 11:09;08/12/2024 11:07;3;5;5;Delivery;Kottayam;Premium;1;-2.0;2.29;On Time
1996555396;10/07/2024 03:41;10/07/2024 03:57;10/07/2024 04:12;6;11;4;App Experience;Bhusawal;Inactive;19;15.0;1.75;Late
657771713;04/11/2023 00:22;04/11/2023 00:36;04/11/2023 00:41;4;6;4;App Experience;Guntakal;Premium;12;5.0;2.47;Late
192500840;20/07/2023 05:51;20/07/2023 06:07;20/07/2023 06:28;5;8;1;App Experience;Singrauli;New;7;21.0;4.07;Late
3176318470;30/12/2023 06:24;30/12/2023 06:39;30/12/2023 06:42;4;10;4;Delivery;Tenali;Premium;20;3.0;2.16;Late
305902856;03/01/2023 19:49;03/01/2023 20:03;03/01/2023 20:07;7;19;4;Delivery;Gandhinagar;Premium;3;4.0;1.64;Late
5658933778;08/11/2024 04:11;08/11/2024 04:22;08/11/2024 04:20;7;11;4;Delivery;Junagadh;Regular;13;-2.0;4.64;On Time
8820974322;26/07/2023 12:18;26/07/2023 12:33;26/07/2023 12:47;5;10;4;App Experience;Ambarnath;New;4;14.0;1.27;Late
8328876697;10/07/2023 16:55;10/07/2023 17:05;10/07/2023 17:00;2;3;4;App Experience;Karaikudi;Inactive;1;-5.0;1.98;Early
6704864765;14/07/2023 00:08;14/07/2023 00:25;14/07/2023 00:45;6;13;2;Customer Service;Bardhaman;New;12;20.0;4.03;Late
4536907373;24/12/2025 20:29;24/12/2025 20:39;24/12/2025 20:45;3;7;3;Product Quality;Ahmednagar;Regular;13;6.0;4.85;Late
1213394671;27/01/2023 04:03;27/01/2023 04:19;27/01/2023 04:19;6;9;5;Delivery;Dhule;Premium;4;0.0;3.46;On Time
7666969540;24/01/2024 21:56;24/01/2024 22:16;24/01/2024 22:29;8;16;4;App Experience;Rajahmundry;Premium;5;13.0;2.6;Late
4896700535;23/04/2024 05:28;23/04/2024 05:38;23/04/2024 05:43;4;10;5;Delivery;Bally;Regular;17;5.0;3.25;Late
6417412610;16/10/2023 10:14;16/10/2023 10:33;16/10/2023 10:38;8;14;4;Customer Service;Muzaffarnagar;Regular;2;5.0;3.63;Late
2243863612;20/10/2025 10:38;20/10/2025 10:58;20/10/2025 10:56;7;14;5;Product Quality;Muzaffarnagar;Premium;14;-2.0;4.14;On Time
3584114760;12/05/2024 11:32;12/05/2024 11:47;12/05/2024 11:44;6;10;4;Product Quality;Hazaribagh;Inactive;18;-3.0;3.42;Early
4314279005;02/06/2025 10:21;02/06/2025 10:31;02/06/2025 10:32;6;16;4;Customer Service;Karawal Nagar;New;18;1.0;3.02;On Time
6303397708;08/08/2024 13:40;08/08/2024 13:54;08/08/2024 13:59;5;12;5;Customer Service;Kavali;Inactive;16;5.0;0.79;Late
3983482544;30/12/2023 11:47;30/12/2023 11:57;30/12/2023 11:55;4;9;5;Product Quality;Deoghar;Premium;17;-2.0;1.99;On Time
1559378350;20/12/2023 20:24;20/12/2023 20:42;20/12/2023 20:40;7;13;4;Delivery;Junagadh;Premium;2;-2.0;3.11;On Time
8977673178;07/07/2023 18:21;07/07/2023 18:37;07/07/2023 18:50;3;7;3;App Experience;Hosur;Regular;4;13.0;4.32;Late
3678846004;09/05/2023 23:38;09/05/2023 23:53;09/05/2023 23:55;1;2;5;App Experience;Etawah;Inactive;4;2.0;2.21;On Time
4226458017;20/11/2024 13:26;20/11/2024 13:41;20/11/2024 13:50;2;5;3;Customer Service;Katni;Premium;4;9.0;3.57;Late
5457311820;24/08/2023 18:56;24/08/2023 19:15;24/08/2023 19:16;1;2;4;Delivery;Gandhinagar;New;20;1.0;4.4;On Time
2046622374;21/01/2024 04:24;21/01/2024 04:35;21/01/2024 04:46;4;6;3;Product Quality;Deoghar;Regular;7;11.0;1.84;Late
1754394037;07/10/2025 14:20;07/10/2025 14:37;07/10/2025 14:36;7;13;4;Product Quality;Amaravati;Regular;18;-1.0;2.33;On Time
8847176322;12/08/2025 19:41;12/08/2025 19:53;12/08/2025 19:56;7;17;5;App Experience;Kottayam;Inactive;13;3.0;3.49;Late
5064592637;04/10/2025 23:33;04/10/2025 23:53;04/10/2025 23:49;4;8;5;Delivery;Gulbarga;New;17;-4.0;1.61;Early
4566053215;12/02/2023 20:25;12/02/2023 20:40;12/02/2023 20:43;2;2;5;App Experience;Udupi;Premium;10;3.0;1.46;Late
6361831849;05/08/2025 04:33;05/08/2025 04:44;05/08/2025 04:42;4;7;4;Delivery;Sambhal;New;20;-2.0;4.65;On Time
3237270984;21/11/2023 05:25;21/11/2023 05:42;21/11/2023 05:43;8;14;5;Delivery;Raichur;Premium;13;1.0;1.63;On Time
528074537;23/02/2024 18:56;23/02/2024 19:14;23/02/2024 19:36;2;3;2;App Experience;Haridwar;Inactive;19;22.0;3.12;Late
2996208768;16/05/2024 02:16;16/05/2024 02:36;16/05/2024 03:04;8;14;3;Customer Service;Kota;Regular;12;28.0;2.42;Late
8511289250;07/10/2023 16:45;07/10/2023 17:02;07/10/2023 17:03;7;14;4;Customer Service;Guntakal;Premium;16;1.0;4.55;On Time
1576211006;08/02/2024 17:32;08/02/2024 17:51;08/02/2024 18:02;1;2;4;Product Quality;Jammu;Premium;1;11.0;2.7;Late
5375893077;31/03/2025 07:55;31/03/2025 08:15;31/03/2025 08:19;8;16;4;Customer Service;Kumbakonam;Premium;9;4.0;1.08;Late
9732575582;08/10/2024 00:43;08/10/2024 00:58;08/10/2024 00:53;2;4;5;App Experience;Ludhiana;Regular;12;-5.0;3.6;Early
3607427312;19/12/2024 22:48;19/12/2024 22:59;19/12/2024 23:03;3;6;5;Product Quality;Malegaon;Premium;20;4.0;2.5;Late
9455761822;16/05/2023 11:39;16/05/2023 11:50;16/05/2023 11:55;3;7;4;Product Quality;Thrissur;Inactive;5;5.0;0.87;Late
4074449844;01/08/2024 06:54;01/08/2024 07:07;01/08/2024 07:02;4;8;5;Delivery;Davanagere;New;8;-5.0;2.87;Early
4658395792;23/01/2025 09:38;23/01/2025 09:52;23/01/2025 10:11;2;5;3;App Experience;Jehanabad;Premium;17;19.0;1.54;Late
8206663221;15/08/2025 00:33;15/08/2025 00:46;15/08/2025 00:43;7;12;4;App Experience;Jaunpur;Inactive;1;-3.0;0.53;Early
9416689237;11/12/2023 19:07;11/12/2023 19:22;11/12/2023 19:44;1;3;2;Delivery;Ballia;Premium;20;22.0;1.15;Late
8704227709;10/04/2023 23:33;10/04/2023 23:53;11/04/2023 00:07;6;13;3;Product Quality;Singrauli;Regular;8;14.0;2.84;Late
8672324459;03/10/2025 04:48;03/10/2025 05:05;03/10/2025 05:30;7;15;3;Delivery;Kottayam;Inactive;13;25.0;2.34;Late
413260517;27/02/2024 04:53;27/02/2024 05:08;27/02/2024 05:12;4;9;5;App Experience;Nadiad;Premium;20;4.0;4.38;Late
1769387087;16/05/2023 22:53;16/05/2023 23:03;16/05/2023 23:10;5;9;3;Product Quality;Katihar;Inactive;19;7.0;3.19;Late
5195960938;21/11/2024 23:36;21/11/2024 23:49;21/11/2024 23:59;2;4;3;Product Quality;Gandhinagar;Regular;7;10.0;3.38;Late
8199727909;20/10/2024 02:34;20/10/2024 02:44;20/10/2024 02:48;7;15;4;Delivery;Srikakulam;New;8;4.0;3.06;Late
907272611;26/01/2023 23:25;26/01/2023 23:36;26/01/2023 23:34;7;14;5;Delivery;Faridabad;Inactive;13;-2.0;1.0;On Time
7931026923;13/11/2025 02:14;13/11/2025 02:34;13/11/2025 02:34;5;8;4;App Experience;Mysore;Inactive;11;0.0;3.2;On Time
6810905091;19/02/2023 01:47;19/02/2023 01:58;19/02/2023 02:03;8;12;5;Product Quality;Rourkela;Inactive;9;5.0;1.1;Late
9906480359;18/07/2025 12:08;18/07/2025 12:23;18/07/2025 12:25;3;4;4;Product Quality;Pali;Regular;14;2.0;0.55;On Time
4284432249;25/03/2025 11:09;25/03/2025 11:24;25/03/2025 11:51;7;11;1;Customer Service;Mangalore;New;9;27.0;4.75;Late
168399610;03/04/2025 07:15;03/04/2025 07:32;03/04/2025 07:35;4;9;4;App Experience;Nagpur;Premium;2;3.0;2.78;Late
8367865027;20/04/2023 04:18;20/04/2023 04:32;20/04/2023 04:45;2;4;4;App Experience;Patna;New;9;13.0;3.25;Late
5421419819;27/09/2023 12:51;27/09/2023 13:11;27/09/2023 13:08;4;7;4;Product Quality;Ajmer;Inactive;14;-3.0;1.44;Early
8159704095;12/05/2025 16:04;12/05/2025 16:19;12/05/2025 16:22;1;2;5;Delivery;Dindigul;Regular;2;3.0;2.61;Late
9168803621;07/09/2024 09:43;07/09/2024 10:03;07/09/2024 10:15;1;2;3;Customer Service;Junagadh;Premium;10;12.0;0.65;Late
1732158528;12/10/2023 18:28;12/10/2023 18:48;12/10/2023 18:59;1;1;3;Customer Service;Sri Ganganagar;Regular;5;11.0;1.85;Late
101839075;24/07/2024 04:16;24/07/2024 04:31;24/07/2024 04:31;6;13;5;Delivery;Amritsar;Regular;20;0.0;3.17;On Time
2395415283;03/07/2024 02:23;03/07/2024 02:43;03/07/2024 02:40;2;4;5;Customer Service;Suryapet;New;13;-3.0;0.68;Early
5548555897;03/12/2025 14:29;03/12/2025 14:43;03/12/2025 14:53;3;5;3;Delivery;Haldia;Premium;16;10.0;1.2;Late
1862264650;28/01/2023 02:35;28/01/2023 02:50;28/01/2023 02:49;4;7;5;App Experience;Nagaon;Inactive;4;-1.0;2.4;On Time
4211573324;21/05/2023 09:58;21/05/2023 10:08;21/05/2023 10:08;1;3;4;Customer Service;Jabalpur;New;8;0.0;1.9;On Time
3243442551;13/09/2025 15:42;13/09/2025 15:53;13/09/2025 15:55;2;5;4;Product Quality;Bijapur;Premium;20;2.0;2.9;On Time
4388325982;24/09/2023 08:01;24/09/2023 08:11;24/09/2023 08:28;3;6;1;Product Quality;Nandyal;Inactive;17;17.0;3.41;Late
8012665353;06/12/2023 23:30;06/12/2023 23:41;07/12/2023 00:10;7;13;2;Delivery;Mathura;New;6;29.0;2.83;Late
5772289976;21/01/2025 00:45;21/01/2025 01:01;21/01/2025 01:02;8;18;4;App Experience;Jalandhar;Regular;18;1.0;4.8;On Time
4435402597;01/03/2023 04:21;01/03/2023 04:38;01/03/2023 04:42;5;9;5;Product Quality;Bihar Sharif;Premium;17;4.0;0.83;Late
5644306546;17/04/2025 20:30;17/04/2025 20:40;17/04/2025 20:50;4;9;4;Delivery;Jalandhar;Regular;18;10.0;0.83;Late
5121084853;24/09/2025 11:25;24/09/2025 11:42;24/09/2025 11:41;7;14;5;App Experience;Mango;Regular;3;-1.0;1.16;On Time
4431148137;02/06/2023 23:34;02/06/2023 23:49;02/06/2023 23:53;2;6;4;Delivery;Bathinda;New;7;4.0;1.09;Late
8767053311;18/02/2024 21:17;18/02/2024 21:32;18/02/2024 21:43;6;14;4;Customer Service;Saharsa;New;5;11.0;4.05;Late
2175950077;02/08/2023 03:10;02/08/2023 03:29;02/08/2023 03:57;6;13;1;Delivery;Faridabad;Regular;14;28.0;2.08;Late
4705535982;23/02/2024 17:16;23/02/2024 17:27;23/02/2024 17:27;5;9;5;Product Quality;Imphal;Premium;7;0.0;4.73;On Time
2909254793;02/01/2025 03:08;02/01/2025 03:19;02/01/2025 03:23;4;7;5;Customer Service;Amravati;Premium;8;4.0;1.33;Late
6560981739;17/07/2023 17:43;17/07/2023 17:57;17/07/2023 17:59;3;6;5;Customer Service;Srikakulam;Regular;5;2.0;2.5;On Time
4512601000;18/01/2024 19:57;18/01/2024 20:14;18/01/2024 20:26;2;5;4;Delivery;Bharatpur;Regular;5;12.0;4.04;Late
7875332965;23/11/2023 09:59;23/11/2023 10:18;23/11/2023 10:16;5;7;5;Customer Service;Shahjahanpur;New;19;-2.0;0.51;On Time
8704639311;13/07/2024 06:55;13/07/2024 07:11;13/07/2024 07:14;7;13;4;Product Quality;Saharanpur;Premium;3;3.0;2.76;Late
5103288616;27/06/2023 04:08;27/06/2023 04:18;27/06/2023 04:34;4;9;2;App Experience;Vadodara;Premium;6;16.0;3.64;Late
1749977228;21/04/2023 02:04;21/04/2023 02:23;21/04/2023 02:28;2;4;4;Product Quality;Morbi;Premium;7;5.0;4.42;Late
2842269729;19/10/2025 12:41;19/10/2025 12:52;19/10/2025 12:49;4;8;4;App Experience;Bardhaman;Inactive;9;-3.0;3.79;Early
5231687402;29/10/2024 15:54;29/10/2024 16:06;29/10/2024 16:02;2;5;5;Delivery;Kulti;New;10;-4.0;4.99;Early
2228574756;16/05/2025 17:43;16/05/2025 18:03;16/05/2025 18:03;5;12;5;Delivery;Latur;Premium;8;0.0;3.07;On Time
6974463099;14/11/2025 06:29;14/11/2025 06:43;14/11/2025 06:51;7;14;4;Product Quality;Ratlam;Inactive;2;8.0;4.57;Late
4861491850;07/05/2025 10:38;07/05/2025 10:51;07/05/2025 11:08;4;7;1;Customer Service;Vellore;Inactive;8;17.0;1.66;Late
5260240485;15/11/2023 14:51;15/11/2023 15:08;15/11/2023 15:10;7;14;4;Delivery;Katni;Premium;13;2.0;1.11;On Time
8465665891;18/01/2025 00:55;18/01/2025 01:06;18/01/2025 01:09;7;17;4;Customer Service;Begusarai;New;11;3.0;2.74;Late
8759497049;18/09/2025 01:10;18/09/2025 01:23;18/09/2025 01:28;2;2;5;Customer Service;Chandigarh;Regular;19;5.0;3.73;Late
5059928465;05/10/2025 23:05;05/10/2025 23:24;05/10/2025 23:24;3;7;5;Delivery;Jamalpur;Premium;6;0.0;4.85;On Time
6005803605;01/12/2024 10:12;01/12/2024 10:23;01/12/2024 10:28;7;16;5;App Experience;Jehanabad;Inactive;8;5.0;3.12;Late
92185081;15/06/2025 09:22;15/06/2025 09:40;15/06/2025 09:40;2;3;5;Delivery;Kakinada;Inactive;6;0.0;1.32;On Time
354915943;06/09/2024 13:57;06/09/2024 14:12;06/09/2024 14:07;2;4;5;Customer Service;Raebareli;Inactive;10;-5.0;3.77;Early
5481824804;06/07/2023 09:41;06/07/2023 09:52;06/07/2023 09:53;8;19;4;Delivery;Uluberia;Inactive;19;1.0;2.4;On Time
9256422423;01/05/2023 06:29;01/05/2023 06:44;01/05/2023 06:47;1;1;4;App Experience;Bellary;Premium;9;3.0;2.66;Late
1190904927;29/12/2023 08:49;29/12/2023 09:03;29/12/2023 09:02;8;15;5;Customer Service;Bhiwani;Inactive;2;-1.0;3.86;On Time
7478269954;10/06/2024 07:49;10/06/2024 08:01;10/06/2024 07:56;6;14;5;App Experience;Rajahmundry;Regular;4;-5.0;2.9;Early
5604708182;08/08/2024 07:36;08/08/2024 07:52;08/08/2024 08:18;6;15;3;Product Quality;Gandhidham;Inactive;18;26.0;1.35;Late
582848951;26/01/2023 22:07;26/01/2023 22:17;26/01/2023 22:42;2;3;1;Customer Service;Rewa;Regular;1;25.0;2.73;Late
1368224659;13/04/2024 17:20;13/04/2024 17:37;13/04/2024 18:06;6;15;2;Product Quality;Bhalswa Jahangir Pur;Premium;7;29.0;4.02;Late
9628463955;06/05/2023 09:55;06/05/2023 10:07;06/05/2023 10:06;3;4;4;App Experience;Patiala;Premium;11;-1.0;2.42;On Time
6750404825;19/06/2024 01:41;19/06/2024 01:52;19/06/2024 01:51;7;14;4;Delivery;Bikaner;Regular;6;-1.0;3.58;On Time
5298345342;02/03/2025 16:34;02/03/2025 16:45;02/03/2025 16:48;6;15;4;Product Quality;Bhopal;Inactive;14;3.0;1.02;Late
4212615701;25/04/2024 04:26;25/04/2024 04:44;25/04/2024 04:41;4;8;4;Customer Service;Junagadh;Premium;14;-3.0;3.55;Early
2041701270;17/04/2024 04:46;17/04/2024 05:04;17/04/2024 04:59;5;12;5;App Experience;Ramagundam;Inactive;3;-5.0;0.74;Early
9878314790;01/03/2025 13:49;01/03/2025 14:00;01/03/2025 14:20;4;6;2;Delivery;Ghaziabad;Inactive;3;20.0;3.14;Late
2723390166;07/03/2025 17:53;07/03/2025 18:11;07/03/2025 18:13;3;6;4;Delivery;Katni;Regular;18;2.0;1.17;On Time
45954062;09/09/2023 08:40;09/09/2023 08:56;09/09/2023 08:58;2;5;5;Delivery;Nangloi Jat;Premium;13;2.0;3.84;On Time
3725133547;18/08/2023 19:34;18/08/2023 19:51;18/08/2023 19:50;6;15;4;Customer Service;Moradabad;Premium;13;-1.0;4.14;On Time
5420265375;08/07/2024 17:27;08/07/2024 17:41;08/07/2024 17:38;6;12;4;Delivery;Kishanganj;Premium;2;-3.0;1.54;Early
781907371;23/07/2023 02:52;23/07/2023 03:07;23/07/2023 03:08;2;4;4;Delivery;Davanagere;New;20;1.0;2.56;On Time
7147882993;17/04/2024 09:54;17/04/2024 10:12;17/04/2024 10:08;4;7;5;Delivery;Faridabad;New;16;-4.0;2.88;Early
7266825800;09/10/2023 18:25;09/10/2023 18:41;09/10/2023 18:47;8;15;3;Delivery;Aurangabad;Premium;18;6.0;4.32;Late
973205777;07/02/2023 01:12;07/02/2023 01:26;07/02/2023 01:22;5;12;4;Customer Service;Anand;New;20;-4.0;3.65;Early
8410237202;18/09/2025 10:24;18/09/2025 10:41;18/09/2025 10:37;3;4;4;Product Quality;Tadepalligudem;Premium;14;-4.0;1.6;Early
6281889893;11/12/2023 13:44;11/12/2023 14:00;11/12/2023 14:02;8;22;5;App Experience;Loni;Premium;6;2.0;0.51;On Time
8088058470;09/12/2025 03:53;09/12/2025 04:13;09/12/2025 04:27;3;6;3;Product Quality;Jehanabad;Premium;3;14.0;0.92;Late
2438853074;31/08/2025 12:40;31/08/2025 13:00;31/08/2025 13:00;8;20;4;Customer Service;Uluberia;Inactive;1;0.0;3.28;On Time
4481740459;03/06/2023 11:36;03/06/2023 11:52;03/06/2023 11:52;7;13;4;App Experience;Meerut;Regular;19;0.0;1.19;On Time
5037388855;29/09/2025 16:12;29/09/2025 16:28;29/09/2025 16:23;2;4;5;Customer Service;Bally;Regular;3;-5.0;3.43;Early
3853083901;09/02/2024 07:37;09/02/2024 07:52;09/02/2024 08:01;6;14;3;App Experience;Haridwar;Inactive;4;9.0;3.36;Late
4967653883;15/11/2025 23:57;16/11/2025 00:10;16/11/2025 00:08;4;9;4;Delivery;Thoothukudi;Inactive;8;-2.0;1.18;On Time
7288484553;09/04/2024 21:00;09/04/2024 21:13;09/04/2024 21:30;1;2;1;Customer Service;Bardhaman;Inactive;12;17.0;4.77;Late
6925695569;19/01/2023 00:49;19/01/2023 00:59;19/01/2023 00:54;2;4;4;Product Quality;Raichur;Premium;6;-5.0;1.96;Early
59159837;30/03/2023 20:33;30/03/2023 20:46;30/03/2023 20:48;4;9;4;Delivery;Buxar;Regular;2;2.0;1.17;On Time
8655900334;16/10/2024 18:45;16/10/2024 18:58;16/10/2024 19:11;5;8;4;App Experience;Rajahmundry;New;2;13.0;3.9;Late
1556084733;11/07/2025 13:26;11/07/2025 13:38;11/07/2025 13:36;3;8;4;Delivery;Srikakulam;Premium;18;-2.0;2.43;On Time
4422414319;27/11/2025 04:06;27/11/2025 04:18;27/11/2025 04:19;8;15;4;Product Quality;Kishanganj;Inactive;9;1.0;0.84;On Time
9491046198;07/03/2024 15:30;07/03/2024 15:50;07/03/2024 15:52;3;5;4;Customer Service;Anantapuram;Premium;17;2.0;4.1;On Time
3453023371;30/10/2024 03:58;30/10/2024 04:10;30/10/2024 04:08;2;5;4;Customer Service;Srinagar;Inactive;3;-2.0;4.63;On Time
1928257052;21/06/2025 23:48;22/06/2025 00:08;22/06/2025 00:13;2;3;4;Customer Service;Jodhpur;Regular;4;5.0;4.91;Late
130303941;05/03/2025 10:37;05/03/2025 10:48;05/03/2025 11:13;2;4;2;Delivery;Cuttack;Regular;7;25.0;1.75;Late
3393283688;02/07/2024 20:24;02/07/2024 20:44;02/07/2024 20:39;8;14;5;Product Quality;Gandhinagar;Premium;20;-5.0;3.75;Early
3794179687;15/02/2024 22:15;15/02/2024 22:31;15/02/2024 22:31;2;4;4;Delivery;Karnal;Premium;6;0.0;2.33;On Time
1312496610;15/03/2025 20:27;15/03/2025 20:40;15/03/2025 20:50;3;9;4;Delivery;Bahraich;Regular;18;10.0;2.29;Late
1404884154;23/09/2024 08:46;23/09/2024 08:56;23/09/2024 08:53;6;13;4;Delivery;Khora ;Inactive;20;-3.0;4.84;Early
6318154997;12/05/2025 17:21;12/05/2025 17:38;12/05/2025 17:36;6;10;5;Customer Service;Bhavnagar;Inactive;19;-2.0;3.25;On Time
6856634803;14/08/2023 21:22;14/08/2023 21:39;14/08/2023 21:39;2;5;4;Delivery;Jorhat;Premium;8;0.0;0.93;On Time
9374168418;08/01/2025 22:25;08/01/2025 22:40;08/01/2025 22:44;4;10;5;Customer Service;Dibrugarh;New;11;4.0;3.45;Late
3903541236;17/12/2023 04:02;17/12/2023 04:14;17/12/2023 04:11;7;12;5;Product Quality;Mysore;Premium;12;-3.0;3.92;Early
5431676514;06/10/2024 11:27;06/10/2024 11:44;06/10/2024 11:51;6;9;4;App Experience;Mysore;Regular;20;7.0;2.81;Late
7816311613;31/07/2025 14:16;31/07/2025 14:27;31/07/2025 14:24;2;5;4;Customer Service;Haridwar;Premium;19;-3.0;4.9;Early
2614356240;06/10/2023 23:48;07/10/2023 00:04;07/10/2023 00:09;3;5;5;App Experience;Buxar;Premium;9;5.0;4.65;Late
401713867;17/05/2025 04:15;17/05/2025 04:26;17/05/2025 04:22;3;7;5;Delivery;Siliguri;New;20;-4.0;2.44;Early
7317406548;19/04/2023 03:48;19/04/2023 04:00;19/04/2023 04:11;2;3;3;Customer Service;Gulbarga;New;2;11.0;2.65;Late
580278902;27/09/2023 21:47;27/09/2023 22:00;27/09/2023 22:04;3;5;5;Delivery;Chittoor;Regular;10;4.0;4.36;Late
3836085376;20/01/2024 21:03;20/01/2024 21:23;20/01/2024 21:25;8;15;4;Delivery;Giridih;Regular;7;2.0;1.14;On Time
6337555144;26/03/2023 06:01;26/03/2023 06:13;26/03/2023 06:20;2;6;4;Customer Service;Jamnagar;Premium;8;7.0;4.89;Late
5161272758;29/08/2023 19:06;29/08/2023 19:23;29/08/2023 19:25;4;8;4;Customer Service;Belgaum;New;17;2.0;1.5;On Time
5378122906;23/08/2023 03:09;23/08/2023 03:25;23/08/2023 03:27;4;8;4;Customer Service;Kamarhati;New;6;2.0;0.91;On Time
2104656949;13/07/2025 00:01;13/07/2025 00:19;13/07/2025 00:18;2;5;4;Delivery;Gangtok;Inactive;17;-1.0;4.4;On Time
2433177426;24/08/2025 11:19;24/08/2025 11:30;24/08/2025 11:32;8;16;5;App Experience;Hubli–Dharwad;Premium;4;2.0;1.77;On Time
8463812561;03/05/2024 03:36;03/05/2024 03:54;03/05/2024 03:54;3;7;5;Delivery;Panipat;New;20;0.0;0.51;On Time
3063227468;13/05/2023 21:44;13/05/2023 21:55;13/05/2023 21:55;3;5;4;App Experience;Bhalswa Jahangir Pur;Regular;9;0.0;3.11;On Time
671740132;16/03/2024 09:14;16/03/2024 09:33;16/03/2024 09:32;1;2;5;App Experience;Bhopal;Regular;16;-1.0;1.79;On Time
